年均温,年降水,蒸散量,母岩,DEM,地形部位,NDVI,LAI,植被类型,土地利用,pH,TDLY,coordinates
21.071112,1048.186,-0.0022969276,1,1511,3,0.3395184,0.5878346128243053,18,2,6.30,102.06,(33528411.6297 2814074.122199999)
21.64057,1209.4447,-0.002448404,5,1369,3,0.50029963,0.8372981706860714,8,2,8.56,256.37,(33496581.2636 2834704.7916)
21.446009,1050.696,-0.0022964226,2,1868,3,0.33278045,0.5535334320310396,1,2,5.59,246.64,(33527030.2304 2805350.482000001)
20.114906,1136.878,-0.0023561302,1,2093,3,0.34757534,0.6932624998051903,18,2,7.70,41.31,(33507986.1217 2810060.9573)
20.279774,1063.8782,-0.0022896568,1,2229,3,0.5464749,1.2722279852520268,18,2,5.80,179.82,(33531493.8468 2818428.7994999997)
21.472452,1048.1656,-0.002295404,2,2010,3,0.5043726,1.0062105236883436,13,2,5.15,273.38,(33528592.3321 2804229.2959000003)
21.996996,1131.3263,-0.0023604308,1,1664,3,0.4056485,0.5226610228285129,8,2,7.14,266.08,(33503070.202600002 2808484.4004999995)
17.119043,1219.8424,-0.0024567186,2,1166,3,0.61206883,1.4428962151405786,8,2,7.38,468.99,(33485502.5507 2819531.4316000007)
20.044235,1082.017,-0.0023127901,5,1974,3,0.52189744,1.0698725562426892,14,2,5.15,115.42,(33521673.7068 2810619.8015)
19.51146,1192.0366,-0.0024175004,1,2191,3,0.44335598,0.5648559620675552,8,2,6.54,147.01,(33501642.5457 2823402.475400001)
20.280846,1248.3027,-0.00246964,1,805,3,0.44251633,0.7266073939946087,18,2,8.13,1579.50,(33488012.7281 2831723.5381000005)
20.301935,1247.3656,-0.0024688868,1,820,3,0.50432646,0.8276985957000077,18,2,7.76,614.79,(33488153.3369 2831895.4568000007)
19.921673,1230.1636,-0.0024840015,1,1026,2,0.49806935,1.1799473132454006,8,3,4.76,89.91,(33487106.7118 2825629.7521)
22.220291,1174.8704,-0.0023830775,1,1744,4,0.46648747,0.8163219452958581,8,2,8.07,85.05,(33496257.8022 2815385.924799999)
21.848484,1158.5834,-0.002380034,1,971,3,0.34247458,0.4921947166172107,13,2,6.37,408.24,(33492215.1762 2809119.8067000005)
18.12171,1212.7977,-0.0023858936,2,1256,3,0.615409,1.0797867746980745,8,2,3.87,29.16,(33484477.2075 2807736.9693)
19.146223,1215.0089,-0.0023747596,2,1267,3,0.50498474,1.2157823065998572,8,2,4.13,36.45,(33483785.0871 2803792.655099999)
17.889292,1185.0186,-0.0024237558,4,758,3,0.5286991,1.176803071705951,19,2,4.54,93.56,(33487800.3897 2814244.0111999996)
21.900946,1159.8706,-0.0023790712,1,2126,3,0.385132,0.6415998834066444,8,2,5.40,154.31,(33499991.4488 2812860.5559)
21.130747,1177.834,-0.0023979708,1,2256,3,0.42348522,0.7211160912664029,18,2,5.88,120.28,(33499414.0165 2817588.6257000007)
17.722645,1107.2228,-0.0023229423,2,1777,3,0.57292837,1.201924069053964,18,2,5.48,120.28,(33519420.7575 2820743.331700001)
22.761219,1161.5923,-0.002368875,3,1320,3,0.4493184,0.7980371631495929,18,2,5.59,206.55,(33490631.5931 2804255.1591999996)
18.90718,1181.0532,-0.0024239463,1,815,4,0.48959738,0.7336885419760412,15,2,7.64,1543.05,(33489404.679700002 2815985.513699999)
21.888844,1172.5178,-0.0023885572,3,1700,3,0.5542254,1.0971030998927838,8,4,6.11,234.50,(33493988.3948 2814779.1435000002)
21.654408,1147.8191,-0.0023735496,1,2130,3,0.42702365,0.6942235482580109,8,2,8.22,222.34,(33502178.8202 2811522.9930000007)
22.88579,1153.4294,-0.0023686374,1,1624,3,0.41093236,0.669413568171853,13,2,8.39,775.17,(33494329.9869 2807719.6296999995)
18.893486,1220.6233,-0.002469889,2,1244,3,0.5840109,1.1701604696266892,8,2,4.46,68.04,(33486533.0234 2823005.9144)
19.644953,1189.2399,-0.0024125623,1,2173,3,0.36092874,0.5063281130909058,8,2,5.78,117.85,(33501826.8325 2822215.67)
23.277267,1150.4805,-0.0023643444,1,1689,3,0.35887578,0.5934138823817717,13,2,7.03,125.15,(33496474.253399998 2807281.3529000003)
23.874714,1148.5797,-0.002357695,5,1453,3,0.3604005,0.5038941666582676,18,2,5.65,1701.00,(33493769.3088 2804158.9832000006)
22.25373,1171.901,-0.0023717878,1,1068,3,0.3907534,0.6909964265957069,15,2,7.89,787.32,(33489003.1057 2803619.3388)
20.569424,1195.5819,-0.0024400451,1,1668,4,0.47746754,0.93339666400894,8,2,7.09,127.58,(33496304.6314 2823838.2468999997)
20.077305,1133.0154,-0.0023546265,1,2010,3,0.4981689,0.8449325415682107,18,2,5.13,57.10,(33508269.608 2809541.9353)
21.268274,1162.4213,-0.0023865863,3,1160,3,0.40714645,0.8581137232246762,13,2,5.17,274.59,(33491555.3823 2810208.2398000006)
15.536336,1215.6753,-0.0024557258,2,1013,2,0.5660857,1.2318729311110994,8,2,4.99,119.07,(33485177.6745 2815660.0183000006)
19.621336,1198.6631,-0.0024281216,1,1917,3,0.42435744,0.9258296413443964,8,2,7.23,71.69,(33500621.4781 2825316.496200001)
20.45082,1190.791,-0.0024502447,5,1476,3,0.41964573,0.79166337908741,8,2,8.42,891.81,(33492641.0168 2823352.332800001)
19.627644,1184.9329,-0.0024345436,1,1090,3,0.5435439,1.0549480049880775,15,2,8.23,557.68,(33490362.6545 2818998.0073000006)
21.9391,1162.26,-0.0023847222,1,1268,3,0.3830915,0.62392724789702,8,2,6.78,701.05,(33493622.8046 2811189.532299999)
21.626637,1181.6794,-0.0024026507,1,1815,4,0.47872084,0.8999649641931806,8,2,8.08,55.89,(33496012.4572 2818011.0047999993)
21.103195,1185.6947,-0.0024099124,1,2100,3,0.3769897,0.6446948297130195,18,2,5.03,55.89,(33497513.508 2819504.4552999996)
20.256886,1134.5067,-0.0023557616,1,1978,4,0.51203144,1.1157640333972652,18,2,7.23,235.71,(33507713.0847 2809790.866699999)
21.09727,1211.9355,-0.0024492193,5,1699,3,0.51443136,0.8758895649207595,8,2,8.26,183.47,(33497174.2284 2832335.381100001)
20.347515,1205.5889,-0.0024656125,1,1183,3,0.46696112,0.9761250809179003,15,2,5.99,94.77,(33490651.8161 2825241.0962000005)
21.601456,1157.3699,-0.0023791345,1,2288,2,0.6193902,0.9692419273798214,8,4,4.70,42.52,(33501215.6897 2813108.8487)
20.95634,1117.6111,-0.002345992,1,1744,3,0.36129317,0.7115479865771908,18,2,7.02,539.46,(33507322.3219 2806712.2931999993)
19.196604,1101.426,-0.0023226794,2,2041,2,0.427678,0.8026596763425238,17,2,4.96,117.85,(33519132.0838 2811188.1193000004)
17.376524,1231.4401,-0.0024605417,2,1342,3,0.51822436,1.252760128701878,8,2,4.90,156.74,(33484882.4983 2820737.41)
20.85365,1187.6195,-0.002430216,1,1835,3,0.40031704,0.5925998950539947,8,2,7.88,34.02,(33494899.5788 2821202.8500999995)
22.101742,1164.6619,-0.0023796016,1,1956,4,0.42439595,0.5969798237445008,8,2,7.18,161.59,(33498761.7771 2813093.4340000004)
22.339643,1132.9883,-0.0023623644,1,1829,3,0.35793152,0.5855906777188622,8,2,5.98,166.46,(33502057.8878 2808012.6599000003)
20.346401,1208.9006,-0.0024501584,5,1685,3,0.5025843,1.0043225342224693,8,2,8.64,357.21,(33497945.7279 2828013.6130999997)
21.434292,1049.9257,-0.0023006424,2,1806,3,0.42695057,0.9361535677923123,1,2,7.09,233.28,(33526912.52 2806746.6218)
20.266285,1196.3744,-0.0024582213,3,1368,3,0.471311,0.8515480357377748,15,2,7.56,206.55,(33491166.9537 2823942.732999999)
20.101954,1184.1613,-0.0024086423,1,2034,3,0.4990911,0.5297143988606681,8,2,6.72,382.72,(33501264.3525 2820483.1845999993)
21.339792,1183.8934,-0.002411303,1,1798,3,0.34474704,0.6423900400968305,8,2,8.20,41.31,(33495793.8825 2818963.4131000005)
22.084082,1163.4902,-0.0023729538,3,1186,5,0.41432798,0.7621957031697834,19,2,8.56,119.07,(33490201.9573 2805660.4449000005)
19.1289,1201.1874,-0.0024251933,1,1861,3,0.38777414,0.6631268682735894,18,2,7.71,29.16,(33502103.6127 2826585.4592000004)
20.143867,1164.7666,-0.0023791394,1,2313,3,0.3834596,0.6782633245370809,4,2,7.40,87.48,(33504926.9522 2814515.5911999997)
21.536997,1174.2792,-0.0023908443,1,2232,5,0.38937637,0.5578227700253837,18,2,5.51,131.22,(33498973.6092 2816177.7009999994)
20.622684,1194.847,-0.0024424833,1,1918,3,0.43024856,0.6014533517284052,8,2,5.90,215.06,(33495465.2544 2823742.9902)
20.720226,1190.3604,-0.0024228469,1,1898,3,0.40519097,0.6426439700899033,8,2,6.67,122.72,(33497406.0997 2821621.1565000005)
15.902458,1235.9226,-0.0024553535,2,1515,3,0.5509217,0.8977708776900643,6,3,6.44,210.19,(33484038.9901 2817968.3223)
18.777868,1256.9806,-0.0024829705,2,1522,3,0.53987163,1.0644633548234304,6,4,5.23,302.54,(33484221.3222 2824910.1853)
16.165195,1218.8606,-0.0024297677,8,1327,2,0.54814506,1.2560964671883654,8,2,4.66,86.27,(33484587.6367 2813359.9707999993)
20.589302,1195.0995,-0.0024502142,5,1568,3,0.44775036,0.8922802063444174,18,2,8.51,1038.83,(33494327.895800002 2824173.7293999996)
22.524837,1156.812,-0.0023723226,1,1851,3,0.37094468,0.706635460807897,13,2,7.43,148.23,(33498077.992 2810485.2211000007)
22.619862,1155.7986,-0.0023723166,1,1741,3,0.4017284,0.7855665244850858,13,2,5.98,143.37,(33497972.1215 2810140.5297999997)
22.79017,1152.3524,-0.0023692984,1,1845,2,0.34226874,0.564567420873739,13,2,6.14,88.69,(33498112.8501 2809123.0062000006)
22.856573,1143.9463,-0.002366043,1,1698,3,0.34752107,0.6704960751139343,13,2,7.75,104.49,(33499465.2721 2807949.3694)
22.276232,1150.0752,-0.0023706963,6,1985,3,0.4330745,0.8734434081865486,8,2,7.75,38.88,(33500225.0513 2810598.4494000003)
22.36467,1147.2177,-0.0023670956,6,2058,2,0.32799983,0.6125308952277849,13,2,8.13,27.95,(33500318.4734 2810002.6455000006)
23.595821,1148.5052,-0.002357139,2,1604,3,0.537866,0.7598842744144209,13,2,6.30,2199.15,(33495767.0749 2806179.9694999997)
23.392065,1149.8824,-0.0023604024,1,1699,3,0.32960027,0.5963907513275242,13,2,6.98,85.05,(33496535.259800002 2806992.4941000007)
23.544579,1147.3578,-0.0023586631,6,1857,1,0.33721533,0.5120221933833675,13,2,8.17,53.46,(33496774.298 2806308.0087)
22.373638,1165.3743,-0.0023796,1,2106,4,0.40337992,0.7560721063928705,8,2,6.93,313.47,(33496679.9889 2812289.899599999)
21.218777,1162.8318,-0.0023868582,3,1258,3,0.4704502,1.0044057275702791,13,2,5.11,264.87,(33491693.0321 2810593.6549999993)
19.78093,1178.5275,-0.0023942147,1,2447,3,0.43295825,0.8352679494536802,8,2,6.82,122.72,(33503802.273900002 2818124.233100001)
22.574957,1152.173,-0.002371404,1,2002,3,0.3870448,0.6658590076124972,13,2,8.22,21.87,(33498958.0365 2809912.7666999996)
22.77321,1150.0006,-0.002368785,1,1890,2,0.33846137,0.6560825175322678,13,3,8.19,51.03,(33498640.639399998 2808968.406199999)
22.850018,1147.1216,-0.0023671195,1,1763,3,0.32152534,0.5821072633299712,13,2,5.97,165.24,(33498939.6361 2808387.5297999997)
22.504246,1150.2092,-0.0023713466,1,2103,2,0.35515043,0.6481743275179056,13,2,8.17,46.17,(33499522.0353 2809918.2738000005)
22.653625,1147.6072,-0.0023690457,1,1892,3,0.37156913,0.711314609738835,13,2,8.28,41.31,(33499438.9866 2809109.2227)
22.691671,1145.2695,-0.0023679682,1,1783,3,0.3589299,0.7356224887718913,13,2,8.18,113.00,(33499663.0469 2808724.9978)
23.51573,1146.3347,-0.002359135,1,1763,3,0.3292572,0.4847005792492895,13,2,7.93,115.42,(33497255.909199998 2806285.192399999)
23.401205,1143.9539,-0.002360083,1,1593,3,0.33676133,0.5985358927844512,13,2,7.16,120.28,(33498212.1012 2806317.1571999993)
23.488937,1142.5698,-0.0023593404,1,1670,3,0.3414699,0.537545462681054,13,2,7.34,131.22,(33498186.2021 2805832.8749)
23.516665,1138.7264,-0.0023592834,1,1953,3,0.46288615,0.782305195272951,13,2,5.94,108.14,(33498643.0844 2804939.0255999994)
23.177912,1138.8138,-0.0023608622,1,1572,3,0.52357197,0.8651922329556931,13,2,8.51,32.80,(33499491.8344 2806199.5385)
23.123747,1133.3253,-0.0023571525,1,1663,3,0.3748146,0.6406832487018742,18,2,7.93,60.75,(33500395.419 2805364.3511999995)
23.783997,1135.1554,-0.0023554855,1,1917,3,0.324333,0.5961708585428873,8,2,5.97,177.39,(33498604.7997 2803440.2797999997)
19.856178,1177.9685,-0.0024173486,1,1190,3,0.5311118,0.9572674861317132,8,2,8.47,467.78,(33490755.9206 2816428.1851000004)
20.073633,1182.4934,-0.00242819,1,1300,3,0.5274571,0.7641538537122239,8,2,8.47,1336.50,(33491237.4164 2818696.885500001)
18.564468,1244.2726,-0.0024759844,2,1535,2,0.45292956,1.0217501321884048,8,2,7.83,104.49,(33484744.5575 2823797.3346999995)
18.345604,1242.8672,-0.0024728023,2,1271,3,0.47709316,1.0735399435207633,8,2,4.97,151.88,(33484682.0341 2823329.7255000006)
18.886007,1235.4685,-0.0024767388,2,1409,3,0.52204174,1.1740253689571836,8,2,5.78,198.04,(33485543.9485 2823876.9472000003)
18.544323,1234.6962,-0.002472618,2,1369,3,0.46658096,1.0367986735637542,8,2,5.11,184.68,(33485281.5375 2823219.0096000005)
19.169956,1176.7954,-0.0024152177,1,817,5,0.44355696,0.6326797787980373,15,2,5.49,986.58,(33489573.5335 2814529.6294)
19.091133,1176.4724,-0.002414777,1,836,3,0.42529255,0.9360942200676959,15,2,5.56,2539.35,(33489446.63 2814287.441400001)
19.367481,1174.416,-0.0024085424,1,876,3,0.4866016,0.7940233738975305,15,2,6.32,2466.45,(33489554.8432 2813428.7887999993)
19.531597,1172.8746,-0.0024043678,1,976,3,0.44494933,0.6696597389782472,15,2,6.67,2150.55,(33489574.5724 2812714.8067000005)
19.43003,1178.205,-0.002419306,5,956,3,0.4064519,0.8569907057009023,15,2,5.57,2041.20,(33490144.356 2815847.4199)
19.756704,1172.28,-0.0024058335,5,1021,3,0.4238435,0.5955701748250128,15,2,7.05,2320.65,(33490091.8573 2813296.0490000006)
19.173891,1186.0367,-0.002435119,1,1340,3,0.47946817,0.7702139316664807,15,2,6.43,198.04,(33489615.5052 2818436.028000001)
19.499117,1180.1483,-0.0024225335,5,1050,3,0.48291117,0.8747248309953279,15,2,8.27,584.41,(33490237.186499998 2816787.2140999995)
19.962595,1183.3555,-0.0024313938,5,1219,3,0.5080804,0.9238368185985455,15,2,8.35,815.26,(33491008.3316 2819047.0998)
21.310604,1207.7987,-0.002445938,1,1749,3,0.44476816,0.7371504794733847,8,2,8.16,557.68,(33497807.6517 2833908.4740999993)
21.014164,1185.7452,-0.002422638,6,1702,3,0.47445628,1.0375859599312687,8,2,7.35,178.60,(33495068.237 2820100.306500001)
21.24497,1183.7828,-0.0024145762,1,1695,3,0.37373424,0.6278230717175161,8,2,7.04,123.93,(33495164.6573 2819148.4131000005)
19.764437,1192.3081,-0.0024217053,1,1805,3,0.43833935,0.9175022103706507,8,2,5.43,48.60,(33500776.5497 2823237.333900001)
21.379679,1052.1039,-0.0022983314,2,1753,3,0.34162685,0.6330574072967001,1,2,8.39,89.91,(33526303.0674 2805469.7917)
21.358976,1052.6063,-0.0022981626,1,1846,3,0.37569436,0.5692456632522742,1,2,5.67,82.62,(33526145.693 2805043.5387999993)
17.138536,1204.3538,-0.0024157537,2,1015,3,0.47703704,1.0909511723726977,8,3,4.93,87.48,(33485509.2387 2811997.3156000003)
17.305428,1200.1315,-0.00241535,4,944,3,0.5082411,1.2612504691392905,8,2,4.67,71.69,(33485871.262900002 2812081.9187000003)
21.542152,1142.291,-0.0023664383,7,1902,3,0.38928485,0.7994769658036289,8,2,7.56,14.58,(33503127.7091 2810746.8859)
22.769535,1164.763,-0.0023698003,3,1304,3,0.36854455,0.7091540426457565,18,2,8.55,64.40,(33490105.7031 2803578.7480999995)
17.023514,1229.5605,-0.0024005612,2,1455,3,0.6483907,1.5910833551479562,8,3,4.75,48.60,(33483416.1317 2809076.2194)
17.0924,1231.7656,-0.0023971212,2,1397,3,0.5664957,1.1103286184252736,8,3,4.71,30.38,(33483201.4634 2808470.1019)
17.542414,1221.3787,-0.0023931866,2,1317,3,0.5900242,1.4747926412824073,8,2,4.09,55.89,(33483876.6111 2808263.8648000006)
18.295021,1209.7731,-0.002384445,2,1291,2,0.58845747,0.9864952892369487,8,2,4.49,37.66,(33484731.017 2807639.6521000005)
22.128298,1172.8147,-0.0023828656,3,1758,3,0.37812653,0.6067439860917101,18,2,6.16,210.19,(33494525.767 2814833.5012)
21.986341,1170.6263,-0.0023871239,3,1709,5,0.41044897,0.6987645335068526,8,2,8.00,106.92,(33494352.3731 2814175.4442999996)
22.291943,1174.9725,-0.002379817,3,1676,3,0.38770267,0.7123190345213259,18,2,6.43,287.96,(33495021.013 2815491.8762)
21.575262,1128.2144,-0.0023597158,7,1572,3,0.33949888,0.6321140766794056,8,2,7.64,74.11,(33504533.9166 2808545.927100001)
21.468124,1126.502,-0.0023589644,7,1586,3,0.43058693,0.8727376508432354,8,2,6.18,223.56,(33504966.8746 2808377.880999999)
21.114101,1129.0673,-0.0023560019,7,1765,3,0.35698658,0.7426919033088563,18,2,7.54,49.81,(33505498.1494 2808988.2938)
21.98187,1121.3922,-0.0023540515,1,1704,3,0.5390578,1.3118189392108281,8,2,8.60,46.17,(33504501.1325 2806271.633300001)
21.970425,1119.6127,-0.002348877,1,1745,2,0.47689304,0.7590562006289402,8,4,5.89,166.46,(33504968.0797 2805567.2475000005)
21.768059,1118.8074,-0.0023454106,1,1710,4,0.45101756,0.6711325305951604,8,4,5.94,126.36,(33505491.4807 2805601.7919999994)
23.53038,1133.548,-0.0023570836,1,2047,2,0.31119514,0.4945636351358308,8,2,5.74,233.28,(33499379.3161 2803458.6675000004)
23.392403,1132.2162,-0.0023570557,1,2079,3,0.3667232,0.5642630086482191,18,2,7.06,244.21,(33499928.8361 2803537.4354)
18.90249,1183.5392,-0.002429552,3,897,3,0.45320472,0.8216963913320826,15,2,5.95,876.01,(33489392.9188 2817018.9714)
22.031599,1159.0547,-0.002372948,3,1294,3,0.41730022,0.6482717548815331,18,2,5.08,332.91,(33491173.5528 2807043.4714)
22.082273,1160.6974,-0.002373848,3,1215,4,0.45521012,0.888506171507132,18,2,8.53,291.60,(33490797.351 2806384.0571999997)
22.395382,1157.3977,-0.0023701033,1,1304,3,0.35384348,0.67144091378857,18,2,8.51,83.83,(33491547.5313 2806419.7311000004)
21.323841,1168.4431,-0.0023928047,3,1758,4,0.35994247,0.5567674466642406,8,5,4.78,218.70,(33492770.9463 2813434.634400001)
21.704124,1166.3429,-0.0023898329,3,1595,3,0.32141307,0.6295600148150913,8,2,4.83,207.76,(33493446.5467 2812719.5726999994)
19.0919,1258.2639,-0.0024891063,2,1408,3,0.4979778,1.1129810271803804,8,2,5.64,171.31,(33484388.3525 2825494.5450999998)
19.075256,1244.783,-0.0024833372,2,1351,3,0.48851416,1.1208382595847748,8,2,4.65,148.23,(33485118.6564 2824695.901900001)
21.357117,1209.0533,-0.002447304,3,1663,3,0.49237838,0.846258288674384,8,2,7.82,208.98,(33497364.1268 2833793.539000001)
18.584135,1218.4292,-0.0023696907,2,1435,2,0.5962719,1.3695328354139673,8,2,4.03,23.09,(33483777.2955 2805113.8367)
19.038437,1210.4834,-0.0023614937,2,1281,3,0.60765433,1.0820614711003007,8,3,5.36,285.53,(33484328.167 2804934.3735000007)
21.04205,1154.6459,-0.0023743086,1,2131,3,0.36063477,0.7423046715985447,18,4,5.30,202.91,(33503177.418700002 2813093.2262999993)
21.329082,1148.8278,-0.002370511,1,2210,3,0.3062276,0.568316160710152,8,2,8.15,32.80,(33502967.7723 2812019.8056000005)
21.453117,1144.7947,-0.0023679393,7,1974,3,0.42674404,0.9118978793549086,8,2,8.48,36.45,(33503079.467 2811240.5797000006)
19.738075,1194.9684,-0.0024260457,1,2028,3,0.38973615,0.8337156621816213,8,10,7.63,54.68,(33500516.1597 2824072.9769)
22.456959,1161.7458,-0.0023771753,1,2032,3,0.40689218,0.7402280471102042,13,2,4.72,65.61,(33497234.8314 2811466.500600001)
22.566027,1158.5797,-0.0023747827,1,1841,3,0.3468605,0.692068000166114,13,2,4.69,55.89,(33497281.4446 2810618.1087999996)
20.703007,1186.2195,-0.00243385,3,1505,3,0.543359,0.8977325855360327,8,2,8.21,116.64,(33493685.5083 2821175.7892000005)
20.94644,1202.6427,-0.0024384079,5,1354,3,0.46645093,0.8754265948553687,8,3,6.83,1883.25,(33500126.6408 2834462.3172999993)
17.958006,1237.971,-0.0023838475,2,1391,4,0.5684985,1.183069995529795,8,2,5.67,147.01,(33482251.7691 2804134.331700001)
18.440195,1229.4313,-0.0023836365,1,1402,3,0.60972995,1.5567369459903289,8,2,5.20,227.21,(33482671.3692 2803589.3735000007)
20.59163,1189.6422,-0.0024415802,1,1523,3,0.51044184,0.8717808348426938,8,2,8.48,70.47,(33493778.1287 2822584.3198000006)
22.10892,1161.9827,-0.002373179,3,1215,4,0.3745014,0.7069457281689976,19,2,8.42,140.94,(33490489.5236 2805936.3982999995)
17.804712,1104.7673,-0.002327343,7,1994,3,0.45859206,0.7760853320138049,18,3,6.00,148.23,(33518924.7359 2818494.880000001)
18.761314,1093.2311,-0.0023161436,7,1714,3,0.502846,0.5492734775788035,13,3,5.99,153.09,(33520824.3712 2816523.5885000005)
17.593826,1109.3804,-0.002331073,7,2020,3,0.42116383,0.8243225537201985,18,3,5.23,57.10,(33518353.9631 2819418.1807000004)
18.184265,1109.4059,-0.0023270778,7,2051,3,0.40914446,0.5447715358768604,8,3,5.62,140.94,(33518903.5116 2815480.1467000004)
20.709385,1212.8372,-0.00246746,1,1595,4,0.5192049,0.7440404570869077,18,3,8.45,93.56,(33492805.6245 2827241.579399999)
20.384039,1204.7753,-0.00245047,5,1663,3,0.4363649,0.8216449793342125,8,3,6.67,1555.20,(33497291.6207 2826352.9321999997)
20.514952,1196.4729,-0.0024381757,1,1789,2,0.44248906,0.7457930317554954,8,3,6.25,89.91,(33496852.1144 2823871.1544000003)
18.45547,1197.8975,-0.002391925,2,1112,3,0.5154573,1.1860633026094785,8,3,5.25,289.17,(33485819.0428 2808943.2964999992)
21.01297,1059.0609,-0.0023034776,1,2104,3,0.31659615,0.5050972370400947,1,2,5.47,227.21,(33524698.7626 2808289.7829)
20.45518,1195.6434,-0.0024339894,6,1947,3,0.4004787,0.5331736040262479,8,2,6.04,198.04,(33497493.5306 2823570.4755000006)
20.777546,1064.4247,-0.002304891,5,1996,3,0.477015,0.6662340266135168,18,2,5.05,83.83,(33524570.9402 2811049.8117999993)
20.840357,1061.6699,-0.0023028173,2,1803,3,0.43103778,0.6360157352031426,18,3,5.96,115.42,(33525229.9228 2812330.3588999994)
17.338434,1217.2672,-0.0024014546,2,1509,3,0.58549356,0.9891555320111275,8,3,4.27,43.74,(33484289.6845 2809691.089299999)
18.769737,1207.3523,-0.0023735964,2,964,3,0.55216116,1.2086252371241522,8,3,5.53,81.41,(33484750.2079 2806294.3302999996)
21.617775,1181.5568,-0.0024015764,1,1850,3,0.47769937,0.8419568724641906,18,3,5.28,184.68,(33495510.1145 2818010.1060000006)
19.420282,1194.1232,-0.0024199707,1,2008,3,0.51068866,0.4786133207093875,8,4,7.00,98.42,(33501641.6186 2824131.0429999996)
18.161236,1184.3315,-0.0024126386,4,759,3,0.5460303,1.215691160762571,19,3,6.46,183.47,(33487491.6211 2812513.6874)
21.733559,1166.7795,-0.0023832899,1,2168,3,0.38511115,0.7105980304923181,8,2,7.51,115.42,(33499654.3022 2814338.9608999994)
20.64867,1204.6072,-0.0024637561,5,1909,3,0.4925689,1.1391108478472356,18,3,6.58,232.06,(33494161.9624 2826095.440199999)
20.968798,1051.4536,-0.0022986773,1,1965,3,0.47931772,0.9576088902508193,8,3,5.94,204.12,(33532978.5902 2815658.9548000004)
18.88784,1267.512,-0.0024874737,2,1511,3,0.5339527,1.1068609840377448,11,3,8.21,306.18,(33483833.8486 2825741.323999999)
17.37073,1121.0273,-0.0023386418,2,1900,3,0.49153057,1.0338269755082061,18,3,5.46,133.65,(33516931.407899998 2819994.5813999996)
21.304272,1211.7181,-0.0024496578,5,1610,3,0.5030001,0.8806106483197819,8,3,7.98,1239.30,(33496750.6161 2833121.061899999)
17.502745,1111.7676,-0.002335405,2,1865,3,0.45049155,0.8732473536619227,18,3,5.93,164.03,(33517858.731399998 2818291.0573999994)
21.531965,1149.0409,-0.0023746663,1,2237,3,0.43038094,0.4381894215598672,8,3,7.81,88.69,(33502394.2953 2811872.4845000003)
20.602186,1197.511,-0.0024527113,5,1560,4,0.51905704,0.8928649579545662,18,3,7.79,818.91,(33495025.1834 2824569.1873000003)
17.668264,1224.7971,-0.0023874375,2,1146,3,0.51349044,1.1640026936930254,8,2,5.08,89.91,(33483559.7119 2807297.4913)
21.77289,1149.1395,-0.0023736998,1,2117,2,0.38934702,0.5201967925540447,8,3,8.39,15.79,(33501692.1007 2811557.0616999995)
21.072115,1226.4178,-0.0024636437,3,1844,4,0.44089368,0.8154756187814528,8,2,8.48,68.04,(33492623.2458 2831513.4158999994)
21.390202,1117.7256,-0.0023442681,1,1692,3,0.44338593,0.7774830527801629,18,3,5.81,55.89,(33506537.3862 2805492.7784)
20.400612,1136.1537,-0.0023572887,1,2140,3,0.38048175,0.7973241936187615,18,2,5.56,87.48,(33507078.365199998 2810035.778999999)
21.428795,1169.5348,-0.0023883441,1,2209,3,0.43492845,0.8113673056535984,8,2,5.91,98.42,(33500135.6897 2815474.1000999995)
19.838322,1070.3236,-0.0022829943,1,1894,2,0.52597755,1.239582383499044,8,3,5.84,232.06,(33531792.175 2820196.288899999)
17.525557,1110.9174,-0.0023340036,2,1736,3,0.436421,0.8825556392903576,18,3,6.12,201.69,(33517996.1318 2818815.602499999)
19.989237,1145.4119,-0.0023631346,1,2398,3,0.41310805,0.8289942132642951,18,3,5.75,177.39,(33507714.47 2811099.658399999)
17.604834,1114.3805,-0.002319421,2,1832,3,0.46082819,0.8984370719358102,18,3,5.65,97.20,(33519618.9306 2822502.0853000004)
19.428976,1076.4933,-0.0022822972,8,1836,3,0.5889833,1.0328202403355433,8,3,5.03,57.10,(33530199.0089 2820925.7909999993)
22.418669,1162.8899,-0.0023780216,1,2131,3,0.3613242,0.5987427303112651,13,3,8.04,88.69,(33497320.928999998 2811800.0012)
17.506834,1241.6007,-0.0023867649,2,1518,3,0.6063153,1.3776381516707616,8,3,4.95,37.66,(33482201.1532 2805281.7095)
19.542883,1198.9635,-0.0024275985,1,1783,3,0.55576575,1.1793903221095206,8,3,7.69,72.90,(33500873.743 2825495.975400001)
21.057222,1210.9092,-0.0024478734,1,1808,3,0.48385385,0.6251974249722906,8,3,8.35,657.32,(33497554.0846 2832412.9935)
17.29245,1196.4307,-0.002442484,4,808,3,0.5443012,1.2231958535375678,19,3,4.91,69.86,(33487204.7685 2816933.5624)
19.384703,1088.9846,-0.0023131631,2,2155,3,0.4973437,0.9352137306732469,13,3,7.10,200.47,(33521664.3464 2815069.2650000006)
17.559826,1117.9268,-0.0023270485,7,1926,3,0.50266856,0.6491910502847674,18,3,7.28,251.50,(33518458.8811 2821964.6228)
18.849323,1082.7803,-0.0022971048,4,1866,3,0.5366523,0.8855960206620054,8,3,5.46,107.53,(33524468.8772 2820112.2161999997)
