年均温,年降水,蒸散量,母岩,DEM,坡度,坡向,地形部位,TWI,平面曲率,剖面曲率,NDVI,LAI,植被类型,土地利用,地表土壤湿度,pH,coordinates_x,coordinates_y
13.911967,992.7452,898.2107,2,2252,3.8434188,7,3,6.726437,-0.0008056384582922,0.0002622604944551,0.290787821866902,0.9338636654210776,3,2,32.64515,5.25,34674402.238,2800474.3806999996
15.131283,945.84625,897.2874,1,1912,2.962751,3,4,11.883216,0.0028768067924772,0.0011791681042096,0.2227645781833459,0.6870956179454273,2,2,29.201866,6.33,34642872.7617,2793352.2081000004
13.969378,975.0541,885.3723,2,2142,5.8134937,6,3,5.7530026,-0.0025367124820169,-0.0022786429617919,0.1459108097034534,0.3506651039578635,1,2,26.594,5.37,34665033.1727,2794289.6056999993
14.26117,964.9193,889.46387,6,2054,6.5443377,3,3,6.7194023,-0.0012376495822145,-0.0003700281255978,0.2723457355513127,0.8605069575062997,2,2,27.67238,5.94,34661462.9774,2796669.2492999993
13.868038,977.66986,883.5,6,2129,0.92740995,7,3,10.586584,-0.0004022657141128,0.0002783997500546,0.1941404862729191,0.57705061792034,1,2,27.892067,4.64,34666246.3986,2794894.955600001
15.083457,946.8008,898.9851,4,2021,1.8543341,7,4,7.687965,0.0015158017038798,0.0008351994751655,0.2645183647488464,0.8417329799016107,1,2,25.43119,6.42,34640134.526,2793955.004899999
15.035441,949.6009,900.8493,2,1999,5.4360347,5,3,8.706971,-0.0011135994001895,-0.0003258309931434,0.3367951623228832,1.1057532418911131,3,2,25.697264,5.66,34637823.0308,2793951.6906000003
14.842696,946.4417,896.3062,6,1946,1.0252918,5,3,6.3442492,-0.0004330395078693,-0.0001267928418091,0.1787326860917409,0.5275263830495326,2,2,30.007864,5.31,34651873.6219,2793677.7327999994
14.770599,954.1165,894.10065,1,1979,1.3824198,2,3,7.618972,0.0015777753967507,0.000812117559106,0.2069491607262819,0.6281410620741861,1,2,28.39569,5.01,34656352.8236,2794636.9974000007
14.832765,947.1481,896.0991,1,1922,1.0253364,5,4,13.017003,-0.0005567997001091,0.0,0.2878469584147952,0.9220028148390442,2,2,28.66514,5.39,34651977.651,2794287.5736
14.768773,949.55426,895.2672,1,1955,2.1186507,8,3,7.421332,-0.0022588034959237,-0.0016070352340418,0.2776978181326723,0.885104126449025,1,2,30.132215,6.12,34653193.5903,2796097.9573999997
15.042624,948.6103,900.3713,4,2009,4.094788,1,2,6.4676795,0.0012993257241654,0.0010209258553608,0.2098307321862496,0.5992410024134436,1,2,24.97547,5.62,34638421.9111,2794098.124
15.045458,947.77325,899.9884,2,2012,1.3824095,4,3,11.407565,0.0012374320465063,0.0006249106712044,0.3510942947810351,1.1504670447686125,1,2,25.653008,5.79,34638970.6126,2794260.9222
14.867939,949.3319,896.4761,1,2011,4.4931307,4,4,8.639083,0.0019805245553719,0.001691599779463,0.3228051229867825,1.0486605216913676,1,2,29.367857,6.11,34648684.1586,2796529.911699999
13.853555,985.783,891.1161,6,2131,0.92740995,7,4,17.676575,0.0008351995501637,0.0008351992501638,0.3551654931431909,1.1665652240536215,2,1,32.526146,5.75,34670704.9216,2796782.0546000004
15.04952,941.8038,896.5075,3,1927,4.943226,6,2,6.9983377,-0.001330281996978,-0.0005796856706519,0.2133993425172307,0.6514887812842893,2,2,27.743687,4.87,34647564.533,2790424.605900001
15.343512,953.7264,900.17993,1,1977,10.478766,6,3,5.886104,0.0016390129115842,-0.0012923296335435,0.5612707866900642,1.911122949986739,1,2,30.101843,5.13,34635731.6616,2790999.261499999
15.182759,945.9024,897.1812,1,1924,2.118508,4,2,5.7286987,-0.0055674393271948,-0.0023751696074697,0.2211375873702193,0.655908481416899,1,2,28.53003,5.8,34641934.3181,2792099.482000001
15.050641,943.86926,896.3831,1,1985,11.394471,3,2,6.2104034,-0.0048870725106546,-0.002812858595056,0.2748800229798854,0.8756654967505278,2,2,28.502125,4.79,34647133.247999996,2792296.6577000003
15.161383,948.5996,899.14734,2,2014,4.197383,1,3,9.956347,0.000556799700145,-0.0001053351147686,0.2627410567670508,0.8338582847361539,1,2,26.951742,4.75,34638878.969,2792701.8795
14.995524,943.1899,896.54596,1,1916,5.640314,7,3,6.2909446,0.0010518022698306,0.001335131416546,0.2009231601774394,0.6061588959633691,2,2,27.19668,5.47,34648562.996700004,2792023.4141000006
14.723173,950.97125,896.41986,6,2027,10.217568,6,3,5.589441,0.0016703991002646,8.985969404467633e-05,0.3617980641979426,1.1905474642700495,2,2,27.107185,4.91,34654995.2484,2792102.8858000003
15.174394,948.2846,898.84985,4,2024,3.8432674,7,2,6.38323,-0.0003713042523631,-0.0012207934403727,0.2245339691363178,0.6651185843271736,1,2,28.121359,5.93,34639177.3244,2792577.6757999994
15.909253,940.02295,894.1626,5,1906,13.12051,5,3,8.167453,0.0021947531991145,0.0012717737496272,0.3246363276820693,1.056534233553727,2,2,26.651718,4.88,34638808.0955,2785790.3606000002
15.668678,943.3126,895.57336,4,1906,10.874544,4,2,5.296777,-0.0060901406622273,-0.0022301918616094,0.3108512160303284,1.0045376886035091,4,2,27.459208,5.04,34638798.7136,2787610.2452000007
15.671005,945.9076,896.20636,4,1920,6.1660476,4,1,5.3163867,-0.009648083392492,-0.0012510782910421,0.2996994396910298,0.9663125728021456,4,2,31.317421,4.89,34637949.8593,2788156.9135
15.984548,951.09454,896.36865,2,1877,7.5214186,4,3,6.6148653,0.0017612101876159,0.0017050055155676,0.2736317811150848,0.8760957660475959,4,4,27.301315,5.64,34634783.0646,2786661.4977
15.702329,953.5345,898.3764,4,2034,3.58654,8,2,5.9673634,-0.0041738537981769,-0.0009079056844273,0.4489948950298265,1.5051564694147797,4,2,32.65868,4.63,34634754.7473,2788544.0890999995
15.991357,953.712,897.4753,1,1946,5.9093995,3,3,5.8097434,-0.0015150725696086,-0.0002179900479031,0.4039568717767243,1.341435964934187,1,2,28.001976,5.43,34633340.2416,2786690.6849000007
16.023767,944.52167,894.59985,4,1861,1.8543341,7,1,6.505041,-0.0055938056292809,-0.0008351994751618,0.2320939076643172,0.7217157579294993,4,2,27.455349,4.9,34636979.6475,2786000.0557000004
15.808311,941.59717,894.79755,4,1868,9.843959,5,3,7.9502273,0.0001553415646466,-0.0006819012820026,0.2779708107063645,0.8876983931356267,4,2,28.04213,5.33,34638622.3271,2786603.8046000004
16.013086,937.4271,893.2266,4,1927,10.293996,3,4,8.9543495,0.0016376891303601,0.0002015459110732,0.3021398925758317,0.9751421313393598,2,2,25.662586,8.43,34639310.2382,2784476.2136000004
15.756965,936.0416,893.53906,5,1938,23.289995,5,3,5.071239,0.0039264080116708,0.0019790166419869,0.2484724542427825,0.7823128599940231,2,2,25.69704,4.92,34641235.4719,2784883.8421
13.92596,989.3472,893.2779,2,2160,7.5246882,4,3,5.4737425,0.0036517330646809,0.0039842247393279,0.2403650859566755,0.7465049887268126,3,2,35.126842,5.03,34670784.260800004,2800005.1334000006
13.939711,987.9442,891.56177,2,2221,10.929247,8,2,5.3228283,-0.0014244888388254,-0.001730860793213,0.2558467444985997,0.8059543290948147,3,2,34.556644,4.49,34669464.5184,2799770.9159999993
15.027003,949.2181,901.9159,1,1965,4.1996784,1,3,6.8731446,-9.171170414414248e-05,0.0002559325490025,0.3093946500376601,1.0009031426864283,1,2,25.413979,6.64,34637698.8047,2800438.8278
14.749792,949.42377,898.3353,1,2050,4.1996694,5,3,7.194752,-0.0006517670521257,-0.0014794876099897,0.3446689690706641,1.126446773628172,1,2,27.107525,5.24,34645799.8737,2800499.1339999996
14.918786,945.42737,899.6271,2,2087,4.1995597,5,3,6.5792513,-0.0006190093897039,-0.0007348869368519,0.2210234474032945,0.581356713645215,1,2,25.825207,4.19,34641300.8527,2800124.7554
14.937307,945.7829,900.25464,2,2064,5.1984763,1,3,6.4860115,-0.001300278456512,-0.0008905045692885,0.2392121530557435,0.7401086171212448,1,2,25.603533,4.48,34640405.7733,2800427.6416999996
14.754057,951.3777,896.6666,1,2048,6.401224,5,3,5.6237397,-0.0033729699371855,-0.0013596090624985,0.2233343462465499,0.6514141740160935,2,2,28.754673,4.92,34649365.506,2798295.5931
14.843374,950.00146,896.82117,4,2018,5.1974216,5,2,6.5293283,-0.0018566467465793,-0.000799880491649,0.3056093619806251,0.9860520820582014,2,2,26.761684,5.41,34647741.0456,2797655.9859999996
14.966247,946.5697,901.6004,2,1996,6.3042274,4,2,8.438707,-0.0003404914743979,6.890163112212716e-05,0.2530266530994303,0.7975618935139008,3,2,25.592583,5.23,34638182.768,2797703.2545999996
14.320196,962.67554,891.0174,6,2019,2.118746,2,4,6.559641,0.0003405308124655,0.0006013166281596,0.2930732927875751,0.9410995344114488,1,3,27.741615,6.66,34659991.8678,2798766.3757000007
14.265946,965.51483,890.9517,1,2040,4.141708,2,5,14.038581,0.0024137597188576,0.0021073922188368,0.2634436131740617,0.8353954400026671,1,2,27.386238,5.8,34660604.9343,2799850.1973
13.985129,981.6521,888.9829,6,2124,3.210819,1,2,7.495542,-0.000216241643642,0.0006061291925403,0.2290866565060923,0.6899694854821625,2,2,29.985699,4.98,34666752.1247,2799358.3039999995
13.859549,980.7767,885.43005,6,2126,4.4925866,4,2,6.075272,-0.0017323244825136,-0.0005188827077296,0.2631183782110434,0.8323048727085008,2,2,30.294212,4.45,34667455.5583,2794781.4980999995
14.005778,973.9121,885.97406,6,2117,4.6273675,3,3,13.033531,0.0014539050057151,0.0009477755033882,0.1571696377872222,0.4348500099449651,1,2,27.251013,5.0,34664560.2057,2794342.5646
14.105584,970.4926,887.49445,2,2128,7.6341467,4,3,7.5032544,0.0029390551872276,0.0010775778294045,0.2877574400374439,0.9238528462423766,1,2,27.19043,4.8,34663274.9286,2794658.2095
13.87665,981.06335,885.91547,6,2127,5.5138764,4,3,7.3624406,0.0004643164544559,0.000311180597432,0.209809617577538,0.6361722079878985,2,2,30.231472,4.26,34667369.198,2795706.174799999
14.961034,949.1068,902.1632,2,1995,3.2101197,5,1,6.7298036,-0.0030939803791031,-0.0018462950335396,0.1734030379610227,0.4002862040675333,3,2,25.53894,4.94,34637199.4682,2795846.633199999
13.8393,984.1939,888.44977,6,2132,6.3999853,5,4,13.363577,0.0027534753710017,0.0015341531161909,0.180152753848411,0.528484688702482,2,2,30.790192,4.91,34669352.0866,2795664.3649000004
14.726569,953.222,893.87415,1,1993,7.659222,6,5,12.762658,0.0035572122520633,0.0026743740477732,0.2700315635362274,0.85897419687407,1,2,31.106127,4.62,34656036.4068,2795846.2951999996
14.976954,947.31055,901.2753,2,1990,3.8433378,3,5,13.938999,-0.0001240139079439,0.0009432952311151,0.3914928615913854,1.2983213983793178,3,2,25.904415,5.87,34638157.4301,2796022.2079000007
14.521479,957.6265,892.0163,2,2014,3.8433416,7,3,6.3934693,-0.0001240320440456,0.0004689319578737,0.2661516710551145,0.8401290918715709,1,2,28.985592,5.55,34658404.1016,2796444.3728
14.169675,968.9658,889.2612,1,2064,5.640408,3,4,8.098558,0.0013919992502549,0.0010169028812333,0.1304197529660086,0.3303278953515676,2,10,29.945412,5.1,34662553.2062,2799033.4726
14.767543,949.53796,895.9138,1,1952,11.961463,2,4,5.2319374,0.0012996520006824,0.000808741466647,0.1627025486378399,0.4556325683048309,1,2,30.544968,6.24,34651608.5559,2796436.0167999994
13.955633,976.9077,886.36816,1,2124,9.816921,6,3,5.5432944,0.0030320988645831,0.002603051666517,0.298577987385749,0.959337898048012,2,2,29.919504,5.52,34665712.5628,2796732.3100000005
13.861901,981.83813,886.43036,6,2116,8.417099,6,4,12.857968,0.0029078009541598,0.0026471481102644,0.2212871941201608,0.6797702684806317,2,2,29.997953,4.37,34668257.832100004,2794321.9279999994
14.841853,949.3747,896.2939,1,1939,8.94613,2,4,8.232038,0.0017324181452329,0.0013400576265656,0.2428329660304502,0.7587575144500965,1,2,28.830334,6.51,34649637.3355,2796427.9069999997
14.765382,952.37744,895.2548,6,1971,13.76122,6,3,4.940679,0.001299198944308,0.0002020785856661,0.2515648363560767,0.7894515393043567,2,2,29.168419,4.77,34655537.2056,2793464.0185000002
14.094202,970.93976,887.33075,2,2124,1.3824111,6,3,6.802395,-0.0012374350660525,-0.0006249151854034,0.275480619194979,0.8754004671395079,1,2,27.683308,4.74,34663405.073699996,2794553.881100001
15.060728,941.3406,896.4614,3,1935,10.294153,7,3,5.274216,0.0018855806231061,-0.0004594275547402,0.2486868580199854,0.7773743210020653,2,2,27.29016,5.51,34647440.6394,2790020.3672
15.319179,942.9938,895.9982,4,1990,6.166372,6,2,7.434433,0.0007418701239903,0.0002914185621865,0.1822129084590899,0.531010895657683,1,2,28.952858,6.4,34642136.0648,2789823.429199999
15.06971,942.95197,896.38434,1,1896,2.0495765,1,5,7.9655457,0.0048249813928039,0.0020409827422582,0.3009227776745378,0.9711528979668032,2,2,25.303978,6.53,34646935.1788,2791321.76
14.903646,944.52496,896.68414,1,1938,2.249504,6,3,6.448069,-0.0008351995501692,0.0005515233117929,0.2754688886775518,0.876041149381762,2,2,27.701027,5.78,34650169.0717,2792834.8617000002
15.152051,945.8678,897.1189,1,1935,8.825672,3,3,6.7558064,0.0017940868674117,0.001461238841168,0.2866240220707964,0.9182022739277884,1,2,27.34121,5.44,34642878.1766,2792891.1702999994
15.164327,945.9899,897.33105,1,1931,2.2495084,4,2,8.188689,-0.000123675699074,-0.0002392336645486,0.2916103474037055,0.9361704330514372,1,2,27.358765,7.19,34642299.1291,2792748.2130999994
15.457856,952.8547,899.1864,2,2005,1.3821751,8,5,10.391561,0.0016086923915276,0.0003839900999554,0.3464634246617672,1.1418258841661404,1,2,30.675493,5.36,34635900.7471,2790102.907299999
14.886875,944.682,896.8231,6,1955,5.112969,1,3,7.5711317,-0.000216575575566,0.000340224120543,0.237515678609251,0.7413148880265764,2,2,27.447033,5.05,34650836.8535,2792543.4784999993
15.807179,954.4924,898.3719,1,1909,10.344966,4,4,7.6984596,0.0006183950131686,-0.0005821154715507,0.2497727234883935,0.7856777135810076,1,2,31.725288,4.85,34633770.8122,2787859.7269
15.195901,939.8922,895.61945,5,2015,5.05719,4,1,6.262287,-0.0004016446434513,-0.0003333783635897,0.1680938262633096,0.4768932919033806,1,2,28.31074,5.42,34645650.1346,2788537.9678000007
15.840436,950.9702,896.97626,2,1893,10.036681,2,3,5.2107706,-0.0014214932299138,0.0004100968641862,0.2692798463509407,0.8609106941195058,4,2,31.286268,7.7,34635329.3549,2787539.2032999992
15.911691,954.428,898.13086,1,1930,6.8781776,6,3,5.313197,-0.0012982860657765,0.0014567548663926,0.380257658514181,1.2577722085043066,1,2,28.776733,5.42,34633254.2315,2787226.9228000008
15.797766,945.44556,895.6532,4,1890,16.78304,8,3,5.556338,0.0061836793762758,0.0021191098748291,0.3688613852170931,1.2165404917154428,4,2,30.199024,5.09,34637550.6206,2787349.5656000003
15.631263,950.17456,897.5144,2,1958,8.0247555,6,2,5.67347,-0.00500916171353,-0.0033280016898753,0.2964017868863955,0.9480410893874036,4,2,32.904472,4.98,34636511.3851,2788792.0792999994
16.346989,948.36554,895.36804,1,1852,4.6273675,3,3,8.333909,0.0024728346289667,0.0011135993842182,0.2632068029683109,0.83176225996822,4,2,27.129171,5.19,34632444.3129,2784133.8391999993
14.473201,984.44586,909.4103,1,2052,3.2136202,5,3,8.728094,-0.0006824165288681,-0.0003355657839354,0.4154028270911486,1.3772996807894244,4,4,28.957935,4.94,34660733.6514,2812078.8429000005
14.39384,977.7335,902.2609,2,2066,4.143351,6,3,6.046896,-0.001642714914877,-0.0011828643788932,0.2550901678626822,0.8046167082925062,4,2,26.701187,5.04,34658836.7912,2809508.2753999997
15.8686075,940.7803,894.51495,5,1889,11.1677685,5,3,8.56425,0.0026286208598921,0.0006380782484123,0.2598570975557648,0.822162978956758,4,2,27.180714,4.42,34638668.2342,2786215.1756999996
14.578997,1000.7849,917.84937,3,2064,12.657712,5,3,6.1014957,-0.0017687582691386,-0.0033853978826473,0.2463880255457763,0.7289794123550575,2,2,26.122057,5.4,34671561.9286,2811890.3595000003
14.217242,990.42267,894.32385,2,2113,2.1189861,6,5,6.313937,0.0027268905325405,-0.0011877872766175,0.3145114291993651,1.0174441414288835,4,2,30.298532,5.45,34667573.2536,2805324.1906000003
14.122676,991.46747,893.6814,2,2154,8.826493,3,3,6.366209,0.0022895798048426,0.0025562305502351,0.2981683806424243,0.960773201164291,3,2,27.939861,4.67,34668311.5528,2803776.1733
14.02864,993.3968,894.61115,2,2188,1.3828552,8,2,6.166068,-0.0037438296024537,8.644045642572811e-05,0.2098634226526063,0.6198674367565524,3,2,29.90224,4.98,34670221.7833,2802519.4903999995
13.920349,993.1864,898.107,2,2235,2.2505674,2,4,16.365736,0.0032195617567599,0.0028150245132132,0.2416684953264814,0.7546066000520768,3,2,31.01047,5.5,34674188.4057,2800753.4924
13.851086,982.84705,887.12,6,2143,7.652334,3,3,6.046896,-0.002072652734566,-0.0018157631026678,0.1894857067943489,0.5627845865569728,2,2,29.133831,5.08,34668647.986,2794799.8191
14.225292,973.3757,892.3953,2,2092,2.7642303,4,4,7.4428616,-0.0009310402039453,-0.0003181455861865,0.2969569555716286,0.9562565872625598,2,10,27.596367,5.22,34661690.1883,2803568.5439
14.230419,970.93146,892.329,2,2100,6.7251124,2,3,5.592211,-0.0018241097663048,-0.0016708869682902,0.2256317448315183,0.6657957506484243,1,2,27.405607,4.82,34660802.3484,2802963.7029
14.985199,963.0396,901.1659,1,1957,14.816851,7,3,10.474467,0.0014548457871425,0.000732919413525,0.4023116339445088,1.3362932073476128,1,4,28.421988,5.06,34648222.6336,2812689.897399999
15.083838,967.7,902.43915,2,2073,13.863438,5,3,5.8409805,0.0065680514426829,-0.0004740101416648,0.5908561609009364,2.0183073374835563,1,4,31.855976,6.94,34644903.7062,2821920.043299999
15.140525,969.4278,902.7619,4,1964,3.5927148,2,3,6.1211057,0.0002783998500437,0.0006190325267882,0.2947465943459038,0.9386454613941776,1,1,27.822105,5.17,34647031.459,2820163.2128999997
15.191641,967.837,902.1259,4,2013,21.065031,1,3,6.9016204,0.0053528150644077,0.0001676568908816,0.4453634186932689,1.4877827447810297,1,2,29.938286,5.57,34646217.6867,2819921.060900001
15.27124,964.72186,901.05304,3,1951,5.518639,8,5,12.146144,0.003986853491909,0.0010730312065378,0.6232686253465959,2.136985886503984,1,4,26.804447,5.26,34647398.3351,2816585.907299999
14.865082,977.59436,908.7397,1,2027,22.959417,1,3,6.1781607,0.0013919992501023,-0.0003396696456385,0.3046297118416791,0.9841502974431956,4,2,28.743887,5.74,34653647.9896,2817541.758300001
14.754286,986.28894,913.6752,4,2070,9.709626,2,3,7.657953,-0.0008118893029608,-0.0001235340949487,0.4700342513064139,1.5825839212266053,4,3,32.922604,6.08,34658952.2161,2830847.5208
14.725642,983.89636,913.66296,4,2058,1.8543341,3,4,9.33223,6.366308393834877e-05,-0.0002783998250545,0.3256236057973078,1.0601062057746595,4,3,27.85396,5.7,34656855.86,2828682.6992000006
14.773585,956.02625,901.9625,2,2109,2.254818,8,2,5.7846336,-0.0019255071905751,-0.0014628222406796,0.6256965915922504,2.1416693677694023,4,3,29.829971,5.66,34643298.8501,2830742.4810000006
14.8523445,996.25555,919.80634,4,2118,7.531023,4,3,6.282588,-0.0012404982836675,-0.0012302406632049,0.3423898817206335,1.120766592065252,4,3,28.021778,5.01,34661410.0269,2824598.1883000005
14.893367,1001.73083,925.0817,1,2086,1.3839371,4,3,6.906214,-0.0010883408244751,-1.4492261824005278e-05,0.275738681609284,0.8789643571523196,1,3,27.106226,4.36,34664497.2122,2821432.8485000003
14.935114,1003.5796,926.2274,4,2131,12.816383,4,3,6.252048,-0.0023284556947526,0.0021193653491101,0.3971252428093146,1.318187779746704,1,3,28.38613,8.4,34665552.318,2821301.4152000006
14.471741,989.9691,913.53094,3,2105,10.096576,7,3,7.935834,0.0014905047742108,-0.0005567996984727,0.2775007216156,0.8851709286294603,1,3,28.642937,6.16,34664207.9856,2812301.4970999993
14.421626,979.7172,904.09827,2,2078,5.8188066,8,2,5.509218,-0.0027289103109621,-0.0023674158306242,0.3524273908848474,1.157082300221378,4,3,25.527061,6.77,34659670.0816,2810193.4104999993
14.443265,977.85803,901.9748,2,2065,2.7649598,4,3,6.978505,6.270175549766082e-05,-0.0002438737852301,0.3827694962811617,1.2668115138752691,4,10,28.718021,4.95,34656288.2671,2809911.6576000005
14.420735,979.3813,903.7887,2,2075,9.6797695,3,3,6.0071397,-0.0028191607295177,-0.0013567311659082,0.1872554478286185,0.5314838387224906,4,3,26.47813,4.94,34659345.0982,2810150.819
14.37787,984.19147,905.4513,2,2095,4.143388,8,3,7.135269,-0.0011135994002542,0.0004192605868948,0.3829327620986421,1.2710746872986665,4,3,24.73814,5.12,34664181.940799996,2809775.863
14.405019,987.2511,908.1917,6,2084,1.3833133,2,4,7.090077,0.0015174514977676,-0.0001687773731386,0.3582742365099781,1.1772303214393325,4,3,26.610752,5.28,34664691.7047,2810528.7379
14.223604,969.25104,894.8746,2,2156,4.232214,4,3,5.7745323,0.000960152862141,0.0014168842620098,0.1398418419617169,0.3635296616869226,4,3,25.110981,5.25,34656169.2959,2805502.441400001
14.402691,959.6608,894.42664,2,2099,4.2000437,5,3,9.875037,0.0012381854655837,0.0002780222594233,0.266741199016903,0.8297605921101583,2,3,27.964575,4.48,34655036.8131,2801877.4296000004
14.278732,966.5134,892.653,2,2115,5.6404524,7,4,8.282985,6.230819415936004e-05,-0.0004777174440762,0.3832526647672651,1.2750328717773831,4,10,25.948519,5.03,34658798.122600004,2802239.0507999994
14.293675,965.162,894.52527,2,2122,2.9630241,7,2,6.455821,-0.0017327937631087,-0.0016661306678077,0.2511037354756147,0.7607235517214987,4,3,27.03787,5.25,34655865.0857,2803885.3988000005
14.281184,966.25336,892.46295,2,2133,8.875398,8,3,8.621419,0.000805990023668,-0.000878176379157,0.3304746854345406,1.077657411902168,2,3,28.76987,4.88,34658930.0361,2802000.1253999993
14.558949,954.92725,895.20435,2,2131,2.2505417,8,3,6.448069,-0.0022598701182347,-0.0015085855206164,0.3575523101609908,1.1756242581624647,1,3,29.727535,4.95,34652980.0459,2800301.037900001
15.028563,942.5203,896.55225,1,1889,1.3822306,2,4,14.436087,0.0021958246683687,0.0011241426623439,0.6046939455618391,2.071126574305981,2,3,28.293867,5.08,34647838.0173,2791199.5303000007
15.040406,957.7513,906.17267,1,2000,4.945051,8,2,4.9085274,-0.0051674070560715,-0.0022235718605063,0.2713557909291539,0.8606546351963539,4,3,29.239344,4.97,34633742.8992,2797605.4164000005
14.245186,973.0486,893.70703,6,2078,1.3829705,8,4,16.7025,9.114300182675587e-05,-6.209138008850114e-05,0.3581987836027123,1.1776600769442191,4,3,29.31953,5.14,34660840.169,2804437.0023
15.163298,967.3669,902.26984,3,1951,16.877533,8,2,6.1107144,-0.0038451584346125,-0.0026748539061371,0.300642085706064,0.9697230660845396,1,10,27.542088,5.32,34648573.5408,2816537.8082999997
14.718172,946.2854,898.94226,3,2096,13.110355,3,2,5.0980344,-0.0080083190760015,-0.0028299538190225,0.3365842734412173,1.09990165605642,1,3,24.901487,4.75,34653018.1876,2789458.3322
14.787782,955.50543,901.8236,2,2100,3.455782,6,3,6.7435036,-6.378318540114884e-05,-0.0008260264411671,0.2832462183924733,0.8805955528396517,4,4,29.55187,5.19,34643092.6726,2830849.4202999994
14.316621,978.819,898.9698,6,2083,1.0263497,1,2,6.802395,-0.0015171653562797,-0.0006819656061124,0.2405398331577175,0.7424344277369447,2,3,25.439423,4.36,34663066.9763,2807681.5756
14.253322,972.95776,894.7663,2,2091,3.8435168,7,4,9.294753,-0.0013634209659224,6.139712538255062e-05,0.3839306262380655,1.2712955289863088,4,3,25.294775,4.55,34660208.282800004,2805150.3653999995
14.732832,953.1314,900.72424,2,2060,7.6635637,2,3,10.21545,0.0013639924508663,0.0011665889954248,0.3568109218752899,1.1729419153447984,4,4,25.347898,4.83,34645538.2645,2807784.160700001
14.01837,991.58215,893.3775,2,2145,4.7387652,3,2,5.843015,-0.0008974910668604,-0.0002868794782426,0.2046336060987734,0.603020443615949,3,2,28.716566,4.6,34669532.2384,2802020.1763000004
14.246414,967.9358,891.3295,2,2131,0.0,7,3,7.3839703,-0.0017949215039076,-0.0,0.2107924271789522,0.6151298462951068,1,2,27.180466,5.63,34660595.527,2801309.2797
15.0336485,948.6954,900.40656,1,1962,1.3829268,6,5,15.352378,0.0013007378610298,7.494700942696026e-05,0.3079422643792199,0.996135112524018,1,2,26.423874,5.57,34639458.7643,2803411.9464999996
14.357426,964.02075,891.1736,2,2116,7.372744,5,3,10.289358,-0.0006805780030872,-0.0003397223063695,0.2518826755399175,0.7904678528113552,1,3,30.58314,4.65,34660265.6177,2793963.4170999993
15.409201,955.7714,900.6127,1,2005,10.257933,4,2,5.5199203,-0.0034328103458252,-0.0027959816636487,0.2410586899256562,0.7565135500710924,1,3,31.402617,5.11,34634714.481,2790634.6031
15.075165,941.9906,896.37897,2,1889,2.9626718,7,4,13.487006,-0.0004950839532261,-0.0006947284658471,0.2823618269396812,0.9021335057260296,2,3,27.67035,4.64,34647084.8653,2790359.7447999995
15.657299,956.11475,899.7711,1,1964,5.111645,5,2,6.431054,-0.002040286999204,-0.002040286975204,0.1682679067261708,0.4824745320116491,1,10,30.931849,4.83,34633501.1219,2788883.4990999997
16.053337,953.1587,897.63904,1,1939,9.544888,1,3,7.8372912,-0.0001553746346776,-0.0004672645247288,0.2484402855582907,0.7444510615265614,1,2,27.354599,5.0,34632488.7194,2786180.0614
13.857288,985.8476,890.9462,6,2144,0.92740995,3,3,6.566905,0.0023512640987424,0.0016703985003276,0.1808455999068077,0.4889689102706782,2,3,30.959078,6.25,34670511.7454,2796943.823000001
14.236112,970.2881,895.21326,2,2179,4.098212,5,4,6.03329,0.0033747968215288,0.0017043976656274,0.2735722542951618,0.8630342611372274,4,2,26.243729,4.94,34657171.5521,2805563.794399999
13.917293,976.1858,884.6824,6,2146,5.547738,6,2,6.453872,-0.0055687024191388,-0.0043775817074938,0.262893491231546,0.831920957860094,1,2,26.528938,4.91,34665637.467199996,2795169.9153000005
14.389954,960.123,894.6253,2,2093,2.7640944,4,2,6.324339,-0.0013919992502459,0.0005997359186527,0.2463142325633554,0.7440196801844965,4,2,28.748747,5.19,34654865.5963,2802285.1191000007
14.446863,957.95184,895.13464,2,2084,3.8434532,3,3,11.874585,-0.000743687894492,-0.0002887343848235,0.2335365355712327,0.6773641316888834,1,2,28.388227,4.9,34653770.9467,2801897.6631000005
14.863158,945.879,896.4085,2,1944,5.5475607,2,3,6.851615,0.0005567997001001,0.0006702251105774,0.1937024689691248,0.5807664578526932,2,10,29.166985,5.79,34651222.8099,2793529.476
15.070139,943.5516,896.36884,5,1904,2.1184957,2,5,8.482582,0.0025979273054034,0.0009041364110401,0.3533565857256703,1.159073657114018,2,2,27.377274,5.82,34646780.1795,2791811.7163999993
14.371947,987.72455,905.2698,6,2081,1.0264889,5,5,11.695247,0.0014546751216052,0.0003410756213869,0.257823436231298,0.8148051922848363,4,10,26.190245,4.5,34665550.0216,2809518.5176999997
14.30837,975.35455,899.0841,2,2070,6.3342066,4,4,16.19783,0.0050176998300186,0.000906110578784,0.3872231210882628,1.2722383189341593,4,2,26.118595,4.91,34659531.9841,2807762.9986000005
15.030115,948.67834,901.23975,1,1997,3.2113307,5,3,8.782411,-0.0009597522660902,-0.0008179591938006,0.3132030287056603,0.9990100053545684,1,2,26.273344,6.46,34638432.276,2801372.1443000007
14.639872,952.4538,898.82434,6,2018,6.30562,8,4,16.571342,0.0027257735338653,0.0038372196194962,0.347198678193547,1.1382365281615416,1,2,25.888105,5.33,34646632.5259,2802336.048699999
